,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
156,nippon telegraph and telephone corporation,88706000000.0,8618000000.0,doll_101.57 b,303.35,jun sawada,japan,https://en.wikipedia.org/wiki/nippon_telegraph_and_telephone,https://twitter.com/nttpr,https://www.facebook.com/nttgroup/
157,ntt docomo,34022000000.0,4677000000.0,doll_101.26 b,27.558,motoyuki ii,japan,https://en.wikipedia.org/wiki/ntt_docomo,https://twitter.com/docomo,https://www.facebook.com/docomo.official
158,kering,19445000000.0,3499000000.0,doll_101.13 b,38.553,francois-henri pinault,france,https://en.wikipedia.org/wiki/kering,,
159,automatic data processing (adp),16046000000.0,2948000000.0,doll_100.64 b,56.0,carlos a. rodriguez,usa,https://en.wikipedia.org/wiki/automatic_data_processing,https://twitter.com/adp,https://www.facebook.com/automaticdataprocessing
160,booking holdings,10958000000.0,1165000000.0,doll_99.972 b,19.4,glenn d. fogel,usa,https://en.wikipedia.org/wiki/booking_holdings,,
161,zoetis,7776000000.0,2037000000.0,doll_99.872 b,12.1,juan ramón alaix,usa,https://en.wikipedia.org/wiki/zoetis,https://twitter.com/zoetis,https://www.facebook.com/zoetis/
162,stryker corporation,17108000000.0,1994000000.0,doll_99.429 b,43.0,kevin a. lobo,usa,https://en.wikipedia.org/wiki/stryker_corporation,https://twitter.com/stryker_jobs,
163,lockheed martin corporation,67044000000.0,6315000000.0,doll_99.322 b,114.0,james d. taiclet,usa,https://en.wikipedia.org/wiki/lockheed_martin,https://twitter.com/lockheedmartin,https://www.facebook.com/lockheedmartin
164,inditex (industria de diseno textil),27708000000.0,3242000000.0,doll_98.655 b,144.116,pablo isla,spain,https://en.wikipedia.org/wiki/inditex,,
165,ford motor company,136340000000.0,17937000000.0,doll_97.668 b,183.0,jim farley,usa,https://en.wikipedia.org/wiki/ford_motor_company,,
166,bp p.l.c.,157740000000.0,7565000000.0,doll_97.619 b,60.0,bernard looney,uk,https://en.wikipedia.org/wiki/bp,https://twitter.com/bp_plc,
167,csl,10493000000.0,2254000000.0,doll_97.072 b,25.0,paul perreault,australia,https://en.wikipedia.org/wiki/csl_limited,https://twitter.com/csl,
168,al rajhi banking and investment corporation,6835000000.0,3931000000.0,doll_94.931 b,13.716,waleed a. al-mogbel,saudi arabia,https://en.wikipedia.org/wiki/al-rajhi_bank,,
169,robert bosch,91686000000.0,,doll_0.0 m,400.0,,germany,https://en.wikipedia.org/wiki/robert_bosch_gmbh,,
170,the pnc financial services group,19135000000.0,5409000000.0,doll_94.557 b,59.426,william s. demchak,usa,https://en.wikipedia.org/wiki/pnc_financial_services,https://twitter.com/pncbank,https://www.facebook.com/pncbank
171,saudi basic industries corporation (sabic),46634000000.0,6151000000.0,doll_94.398 b,32.721,yousef al-benyan,saudi arabia,https://en.wikipedia.org/wiki/sabic,,
172,lam research corporation,17227000000.0,4605000000.0,doll_94.235 b,14.1,timothy m. archer,usa,https://en.wikipedia.org/wiki/lam_research,https://twitter.com/lamresearch,https://www.facebook.com/lamresearchcorporation/
173,mondelez international,28720000000.0,4300000000.0,doll_94.23 b,79.0,dirk van de put,usa,https://en.wikipedia.org/wiki/mondelez_international,https://twitter.com/mdlz,https://www.facebook.com/mondelezinternational/
174,byd company,31453000000.0,443000000.0,doll_92.257 b,224.3,,china,https://en.wikipedia.org/wiki/byd_auto,,
175,deutsche telekom ag,119890000000.0,4602000000.0,doll_92.028 b,226.291,timotheus hottges,germany,https://en.wikipedia.org/wiki/deutsche_telekom,https://twitter.com/telekom_group,https://www.facebook.com/telekomerleben/
176,snowflake,1219000000.0,-679000000.0,doll_91.792 b,2.495,frank slootman,usa,https://en.wikipedia.org/wiki/snowflake_inc.,,
177,altria group,21111000000.0,2464000000.0,doll_91.427 b,6.0,billy gifford,usa,https://en.wikipedia.org/wiki/altria,https://twitter.com/altrianews,
178,audi ag,212870000000.0,,doll_0.0 m,90.64,markus duesmann,germany,https://en.wikipedia.org/wiki/audi,,
179,deloitte,47600000000.0,,doll_0.0 m,300.0,anders dons,uk,https://en.wikipedia.org/wiki/deloitte,https://twitter.com/deloitte,https://www.facebook.com/deloitteindia
180,bnp paribas,0.0,10456000000.0,doll_90.457 b,190.0,jean-laurent bonnafe,france,https://en.wikipedia.org/wiki/bnp_paribas,https://twitter.com/bnpparibas_sav,https://www.facebook.com/mabanque.bnpparibas/
181,u.s. bancorp,22721000000.0,7605000000.0,doll_90.451 b,68.796,andrew cecere,usa,https://en.wikipedia.org/wiki/u.s._bancorp,,
182,general motors company,127000000000.0,10019000000.0,doll_90.407 b,157.0,mary barra,usa,https://en.wikipedia.org/wiki/general_motors,https://twitter.com/generalmotorsmx,
183,cargill,114700000000.0,,doll_0.0 m,155.0,,usa,https://en.wikipedia.org/wiki/cargill,,
184,recruit holdings,20955000000.0,2166000000.0,doll_90.237 b,49.37,hisayuki idekoba,japan,https://en.wikipedia.org/wiki/recruit_(company),https://twitter.com/recruit_pr,https://www.facebook.com/recruit.jp/
185,brookfield asset management,75731000000.0,3966000000.0,doll_89.968 b,152.0,bruce flatt,canada,https://en.wikipedia.org/wiki/brookfield_asset_management,,
186,equinor asa,88744000000.0,8562000000.0,doll_89.918 b,21.245,anders opedal,norway,https://en.wikipedia.org/wiki/equinor,,
187,british american tobacco,33620000000.0,8903000000.0,doll_89.47 b,55.0,jack bowles,uk,https://en.wikipedia.org/wiki/british_american_tobacco,https://twitter.com/batpress,https://www.facebook.com/ge
188,mercedec benz group ag,203830000000.0,2773000000.0,doll_89.412 b,288.481,ola kallenius,germany,https://en.wikipedia.org/wiki/daimler_ag,https://twitter.com/digitallife_dai,
189,gilead sciences,27305000000.0,6225000000.0,doll_89.387 b,14.4,daniel o'day,usa,https://en.wikipedia.org/wiki/gilead_sciences,https://twitter.com/gileadsciences,https://www.facebook.com/gileadsciences/
190,essilor luxottica,21842000000.0,1612000000.0,doll_89.047 b,151.017,francesco milleri,france,https://en.wikipedia.org/wiki/luxottica,https://twitter.com/luxottica,https://www.facebook.com/luxottica/
191,the tjx companies,48549000000.0,3282000000.0,doll_88.726 b,320.0,ernie herrman,usa,https://en.wikipedia.org/wiki/tjx_companies,,
192,analog devices,7318000000.0,1390000000.0,doll_88.697 b,24.7,vincent roche,usa,https://en.wikipedia.org/wiki/analog_devices,https://twitter.com/analogdevicesjp,https://www.facebook.com/analogdevicesinc/
193,bank of nova scotia,23771000000.0,7221000000.0,doll_87.963 b,89.488,brian j. porter,canada,https://en.wikipedia.org/wiki/scotiabank,,
194,tokyo electron limited,14622000000.0,3189000000.0,doll_87.398 b,14.479,toshiki kawai,japan,https://en.wikipedia.org/wiki/tokyo_electron,,
195,canadian national railway company,11564000000.0,3908000000.0,doll_87.195 b,22.604,tracy robinson,canada,https://en.wikipedia.org/wiki/canadian_national_railway,,
196,truist financial corporation,22259000000.0,6033000000.0,doll_86.768 b,52.641,william h. “bill” rogers jr,usa,https://en.wikipedia.org/wiki/bb_perc26t,https://twitter.com/bbt,https://www.facebook.com/bbtbank
197,moderna,18471000000.0,12202000000.0,doll_86.71 b,1.8,stephane bancel,usa,https://en.wikipedia.org/wiki/moderna,,
198,chubb,40963000000.0,8539000000.0,doll_86.661 b,31.0,evan g. greenberg,switzerland,https://en.wikipedia.org/wiki/chubb_limited,,
199,swatch group ag,7774000000.0,813000000.0,doll_85.629 b,32.424,nick hayek jr.,switzerland,https://en.wikipedia.org/wiki/the_swatch_group,,
200,midea group,49966000000.0,4158000000.0,doll_85.137 b,149.239,paul fang,china,https://en.wikipedia.org/wiki/midea_group,,
201,sherwin-williams company,19944000000.0,1864000000.0,doll_84.747 b,61.626,john g. morikis,usa,https://en.wikipedia.org/wiki/sherwin-williams,,https://www.facebook.com/sherwinwilliamsforyourhome
202,pricewaterhousecoopers,43000000000.0,,doll_0.0 m,295.371,,uk,https://en.wikipedia.org/wiki/pricewaterhousecoopers,,
203,compagnie financiere richemont sa,19915000000.0,2153000000.0,doll_84.5 b,34.76,jerome lambert,switzerland,https://en.wikipedia.org/wiki/richemont,,
204,air liquide,25714000000.0,2834000000.0,doll_84.264 b,67.0,francois jackow,france,https://en.wikipedia.org/wiki/air_liquide,https://twitter.com/airliquidegroup,https://www.facebook.com/airliquide/
205,crown castle international corporation,6340000000.0,1096000000.0,doll_84.163 b,5.0,jay a. brown,usa,https://en.wikipedia.org/wiki/crown_castle,,
206,sberbank of russia,0.0,11256000000.0,doll_83.756 b,285.555,herman gref,russia,https://en.wikipedia.org/wiki/sberbank_of_russia,https://twitter.com/sberbank,https://www.facebook.com/sberbank/
207,csx corporation,12522000000.0,3781000000.0,doll_83.196 b,20.919,james m. foote,usa,https://en.wikipedia.org/wiki/csx_corporation,https://twitter.com/csx,https://www.facebook.com/officialcsx
208,blackstone group,22577000000.0,5857000000.0,doll_82.928 b,3.795,stephen a. schwarzman,usa,https://en.wikipedia.org/wiki/the_blackstone_group,https://twitter.com/blackstone,https://www.facebook.com/blackstone/
209,allergan,16080000000.0,,doll_0.0 m,17.4,brenton l. saunders,ireland,https://en.wikipedia.org/wiki/allergan,,
210,marsh & mclennan companies,19820000000.0,3143000000.0,doll_82.707 b,81.0,daniel s. glaser,usa,https://en.wikipedia.org/wiki/marsh__perc26_mclennan_companies,https://twitter.com/mmc_global,
211,publix,38100000000.0,,doll_0.0 m,232.0,,usa,https://en.wikipedia.org/wiki/publix,,
212,enbridge,37600000000.0,4944000000.0,doll_82.219 b,11.2,al monaco,canada,https://en.wikipedia.org/wiki/enbridge,,
213,softbank group,45399000000.0,-12463000000.0,doll_81.219 b,58.786,masayoshi son,japan,https://en.wikipedia.org/wiki/softbank_group,https://twitter.com/softbankteamjpn,
214,siemens healthineers ag,19833000000.0,1904000000.0,doll_81.178 b,52.0,bernd montag,germany,https://en.wikipedia.org/wiki/siemens_healthineers,https://twitter.com/siemenshealth,https://www.facebook.com/siemenshealthineers
215,cme group,4689000000.0,2636000000.0,doll_80.879 b,4.37,terrence a. duffy,usa,https://en.wikipedia.org/wiki/cme_group,https://twitter.com/cmegroup,https://www.facebook.com/cmegroup
216,uber technologies,17455000000.0,-496000000.0,doll_80.534 b,29.3,dara khosrowshahi,usa,https://en.wikipedia.org/wiki/uber,https://twitter.com/uber,
217,duke energy corporation,25097000000.0,3908000000.0,doll_80.396 b,27.605,lynn good,usa,https://en.wikipedia.org/wiki/duke_energy,https://twitter.com/dukeenergybr,
218,national commercial bank,,3378000000.0,doll_79.842 b,13.334,faisal omar al-sakkaf,saudi arabia,https://en.wikipedia.org/wiki/national_commercial_bank,,
219,life insurance corporation of india,85803000000.0,572000000.0,doll_0.0 m,114.0,,india,https://en.wikipedia.org/wiki/life_insurance_corporation,,
220,enel,94862000000.0,3117000000.0,doll_79.77 b,66.438,francesco starace,italy,https://en.wikipedia.org/wiki/enel,https://twitter.com/enelgroup,https://www.facebook.com/enelgroup/
221,psbc (postal savings bank of china),31817000000.0,10855000000.0,doll_79.132 b,194.527,lv jiajin,china,,,
222,china yangtze power,8098000000.0,3823000000.0,doll_78.971 b,4.077,lei mingshan,china,https://en.wikipedia.org/wiki/china_yangtze_power,,
223,mitsubishi ufj financial group,38535000000.0,8470000000.0,doll_78.838 b,132.7,hironori kamezawa,japan,https://en.wikipedia.org/wiki/mitsubishi_ufj_financial_group,,
224,deutsche post ag,90085000000.0,5568000000.0,doll_78.472 b,571.974,frank appel,germany,https://en.wikipedia.org/wiki/deutsche_post,https://twitter.com/deutschepostdhl,https://www.facebook.com/deutschepost/
225,reliance jio,12184000000.0,1691000000.0,doll_0.0 m,0.0,,india,https://en.wikipedia.org/wiki/jio,,
226,hca healthcare,58752000000.0,6956000000.0,doll_78.443 b,235.0,samuel n. hazen,usa,https://en.wikipedia.org/wiki/hca_healthcare,,https://www.facebook.com/hcacare
227,atlas copco ab,11646000000.0,1904000000.0,doll_78.38 b,40.0,mats rahmstrom,sweden,https://en.wikipedia.org/wiki/atlas_copco,,
228,china petroleum & chemical corporation (sinopec),398860000000.0,10474000000.0,doll_77.722 b,384.065,,china,https://en.wikipedia.org/wiki/sinopec,https://twitter.com/sinopecnews?lang=en,
229,investor ab (publ),5459000000.0,23947000000.0,doll_77.328 b,20.054,johan forssell,sweden,https://en.wikipedia.org/wiki/investor_ab,,
230,cigna corporation,174270000000.0,5365000000.0,doll_77.282 b,73.8,david cordani,usa,https://en.wikipedia.org/wiki/cigna,https://twitter.com/cigna_espanol,https://www.facebook.com/cignaindonesia
231,illinois tool works,14455000000.0,2694000000.0,doll_77.256 b,45.0,ernest scott santi,usa,https://en.wikipedia.org/wiki/illinois_tool_works,https://twitter.com/itwcareers?lang=en,
232,atlassian corporation,1940000000.0,-425000000.0,doll_76.763 b,6.433,mike cannon-brookes,australia,https://en.wikipedia.org/wiki/atlassian,https://twitter.com/atlassian,https://www.facebook.com/atlassian/
233,edwards lifesciences corporation,5232000000.0,1503000000.0,doll_76.356 b,15.7,michael a mussallem,usa,https://en.wikipedia.org/wiki/edwards_lifesciences,https://twitter.com/edwardslifesci,
234,hindustan unilever,6528000000.0,1111000000.0,doll_76.085 b,21.0,sanjiv mehta,india,https://en.wikipedia.org/wiki/hindustan_unilever,https://twitter.com/hul_news,https://www.facebook.com/hindustanunileverlimited
235,rivian automotive inc,55000000.0,-4688000000.0,doll_76.22 b,7.0,rj scaringe,usa,https://en.wikipedia.org/wiki/rivian,,
236,abb,28945000000.0,4546000000.0,doll_76.037 b,105.0,bjorn rosengren,switzerland,https://en.wikipedia.org/wiki/abb_group,https://twitter.com/abbgroupnews,
237,rosneft oil company,78849000000.0,7947000000.0,doll_75.445 b,315.0,igor sechin,russia,https://en.wikipedia.org/wiki/rosneft,https://twitter.com/rosneften,https://www.facebook.com/rosneftru/
238,adyen,6606000000.0,517000000.0,doll_75.414 b,1.75,pieter van der,netherlands,https://en.wikipedia.org/wiki/adyen,,
239,intercontinental exchange,9168000000.0,4058000000.0,doll_75.074 b,8.858,jeffrey c. sprecher,usa,https://en.wikipedia.org/wiki/intercontinental_exchange,https://twitter.com/ice_markets,
240,axa,111660000000.0,7098000000.0,doll_74.588 b,96.595,thomas buberl,france,https://en.wikipedia.org/wiki/axa,https://twitter.com/axa,https://www.facebook.com/axaitalia
241,bank of montreal,20692000000.0,5775000000.0,doll_73.37 b,43.863,darryl white,canada,https://en.wikipedia.org/wiki/bank_of_montreal,https://twitter.com/bm,
242,icici bank,14545000000.0,3139000000.0,doll_73.325 b,130.17,sandeep bakhshi,india,https://en.wikipedia.org/wiki/icici_bank,https://twitter.com/icicibank,
243,hong kong exchanges and clearing (hkex),2484000000.0,1599000000.0,doll_73.044 b,2.372,nicolas aguzin,hong kong,https://en.wikipedia.org/wiki/hong_kong_exchanges_and_clearing,,
244,hangzhou hikvision digital technology,11848000000.0,2445000000.0,doll_72.956 b,42.685,hongjia gong,china,https://en.wikipedia.org/wiki/hikvision,,
245,sk hynix,35258000000.0,7874000000.0,doll_72.832 b,29.008,lee seok-hee,south korea,https://en.wikipedia.org/wiki/sk_hynix,,
246,the southern company,23113000000.0,2408000000.0,doll_72.745 b,27.3,thomas a. fanning,usa,https://en.wikipedia.org/wiki/southern_company,https://twitter.com/southerncompany,https://www.facebook.com/socompany/
247,becton dickinson and company,20248000000.0,2092000000.0,doll_72.444 b,75.0,thomas polen,usa,https://en.wikipedia.org/wiki/becton_dickinson,https://twitter.com/bdandco,
248,norfolk southern corporation,11142000000.0,3005000000.0,doll_72.227 b,18.1,james a. squires,usa,https://en.wikipedia.org/wiki/norfolk_southern_railway,,
249,foshan haitian flavouring and food company,3928000000.0,1048000000.0,doll_72.144 b,6.058,pang kang,china,https://en.wikipedia.org/wiki/foshan_haitian_flavouring__perc26_food_co,,
250,iberdrola,43104000000.0,4281000000.0,doll_72.1 b,45.0,jose ignacio sanchez galan,spain,https://en.wikipedia.org/wiki/iberdrola,,
251,fiserv,16226000000.0,1334000000.0,doll_71.853 b,44.0,frank bisignano,usa,https://en.wikipedia.org/wiki/fiserv,https://twitter.com/fiserv,https://www.facebook.com/fiserv/
252,vale sa,62990000000.0,26016000000.0,doll_71.751 b,74.316,eduardo bartolomeo,brazil,https://en.wikipedia.org/wiki/vale_(company),,
253,fidelity national information services,13877000000.0,417000000.0,doll_71.635 b,65.0,gary a. norcross,usa,https://en.wikipedia.org/wiki/fis_(company),https://twitter.com/fisglobal,
254,shin-etsu chemical,15137000000.0,3649000000.0,doll_71.309 b,24.069,yasuhiko saito,japan,https://en.wikipedia.org/wiki/shin-etsu_chemical,,
255,dassault systemes,5356000000.0,852000000.0,doll_71.224 b,19.789,bernard charles,france,https://en.wikipedia.org/wiki/dassault_syst_percc3_perca8mes,https://twitter.com/dassault3ds,
256,colgate-palmolive company,17421000000.0,2166000000.0,doll_71.17 b,33.8,noel r. wallace,usa,https://en.wikipedia.org/wiki/colgate-palmolive,,https://www.facebook.com/colgate
257,glencore,203750000000.0,4974000000.0,doll_70.87 b,134.878,gary nagle,switzerland,https://en.wikipedia.org/wiki/glencore,,https://www.facebook.com/iqvia/
258,bayerische motoren werke (bmw),111210000000.0,12378000000.0,doll_70.505 b,120.726,,germany,https://en.wikipedia.org/wiki/bmw,,
259,canadian pacific railway,6386000000.0,2278000000.0,doll_70.397 b,11.834,keith creel,canada,https://en.wikipedia.org/wiki/canadian_pacific_railway,https://twitter.com/canadianpacific,https://www.facebook.com/canadian.pacific/
260,ernst & young,36400000000.0,,doll_0.0 m,312.25,,uk,https://en.wikipedia.org/wiki/ernst__perc26_young,,
261,marvell technology group,4462000000.0,-421000000.0,doll_70.128 b,5.633,matthew murphy,bermuda,https://en.wikipedia.org/wiki/marvell_technology_group,https://twitter.com/marvellsemi,
262,pinduoduo,14759000000.0,1220000000.0,doll_70.059 b,7.986,colin huang zheng,china,https://en.wikipedia.org/wiki/pinduoduo,,
263,fedex corporation,93512000000.0,3819000000.0,doll_69.949 b,289.0,raj subramaniam,usa,https://en.wikipedia.org/wiki/fedex,https://twitter.com/fedexeurope,
