name,annual_revenue_USD,annual_net_income_USD,market_capitalization_2022,employees_number,CEO,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
KERING,19445000000,3499000000,101130000000,38553,Francois-Henri Pinault,France,https://en.wikipedia.org/wiki/Kering,,
AUTOMATIC DATA PROCESSING (ADP),16046000000,2948000000,100640000000,56000,Carlos A. Rodriguez,USA,https://en.wikipedia.org/wiki/Automatic_Data_Processing,https://twitter.com/adp,https://www.facebook.com/AutomaticDataProcessing
BOOKING HOLDINGS,10958000000,1165000000,99972000000,19400,Glenn D. Fogel,USA,https://en.wikipedia.org/wiki/Booking_Holdings,,
ZOETIS,7776000000,2037000000,99872000000,12100,JUAN RAMÓN ALAIX,USA,https://en.wikipedia.org/wiki/Zoetis,https://twitter.com/zoetis,https://www.facebook.com/Zoetis/
STRYKER CORPORATION,17108000000,1994000000,99429000000,43000,Kevin A. Lobo,USA,https://en.wikipedia.org/wiki/Stryker_Corporation,https://twitter.com/stryker_jobs,
LOCKHEED MARTIN CORPORATION,67044000000,6315000000,99322000000,114000,James D. Taiclet,USA,https://en.wikipedia.org/wiki/Lockheed_Martin,https://twitter.com/lockheedmartin,https://www.facebook.com/lockheedmartin
INDITEX (INDUSTRIA DE DISENO TEXTIL),27708000000,3242000000,98655000000,144116,Pablo Isla,Spain,https://en.wikipedia.org/wiki/Inditex,,
FORD MOTOR COMPANY,136340000000,17937000000,97668000000,183000,Jim Farley,USA,https://en.wikipedia.org/wiki/Ford_Motor_Company,,
BP P.L.C.,157740000000,7565000000,97619000000,60000,Bernard Looney,UK,https://en.wikipedia.org/wiki/BP,https://twitter.com/BP_plc,
CSL,10493000000,2254000000,97072000000,25000,Paul Perreault,Australia,https://en.wikipedia.org/wiki/CSL_Limited,https://twitter.com/csl,
AL RAJHI BANKING AND INVESTMENT CORPORATION,6835000000,3931000000,94931000000,13716,Waleed A. Al-Mogbel,Saudi Arabia,https://en.wikipedia.org/wiki/Al-Rajhi_Bank,,
ROBERT BOSCH,91686000000,,,400000,,Germany,https://en.wikipedia.org/wiki/Robert_Bosch_GmbH,,
THE PNC FINANCIAL SERVICES GROUP,19135000000,5409000000,94557000000,59426,William S. Demchak,USA,https://en.wikipedia.org/wiki/PNC_Financial_Services,https://twitter.com/pncbank,https://www.facebook.com/pncbank
SAUDI BASIC INDUSTRIES CORPORATION (SABIC),46634000000,6151000000,94398000000,32721,Yousef Al-Benyan,Saudi Arabia,https://en.wikipedia.org/wiki/SABIC,,
LAM RESEARCH CORPORATION,17227000000,4605000000,94235000000,14100,Timothy M. Archer,USA,https://en.wikipedia.org/wiki/Lam_Research,https://twitter.com/lamresearch,https://www.facebook.com/LamResearchCorporation/
MONDELEZ INTERNATIONAL,28720000000,4300000000,94230000000,79000,Dirk Van de Put,USA,https://en.wikipedia.org/wiki/Mondelez_International,https://twitter.com/mdlz,https://www.facebook.com/mondelezinternational/
BYD COMPANY,31453000000,443000000,92257000000,224300,,China,https://en.wikipedia.org/wiki/BYD_Auto,,
DEUTSCHE TELEKOM AG,119890000000,4602000000,92028000000,226291,Timotheus Hottges,Germany,https://en.wikipedia.org/wiki/Deutsche_Telekom,https://twitter.com/telekom_group,https://www.facebook.com/telekomerleben/
SNOWFLAKE,1219000000,-679000000,91792000000,2495,Frank Slootman,USA,https://en.wikipedia.org/wiki/Snowflake_Inc.,,
ALTRIA GROUP,21111000000,2464000000,91427000000,6000,Billy Gifford,USA,https://en.wikipedia.org/wiki/Altria,https://twitter.com/altrianews,
AUDI AG,212870000000,,,90640,Markus Duesmann,Germany,https://en.wikipedia.org/wiki/Audi,,
DELOITTE,47600000000,,,300000,Anders Dons,UK,https://en.wikipedia.org/wiki/Deloitte,https://twitter.com/Deloitte,https://www.facebook.com/DeloitteIndia
BNP PARIBAS,0,10456000000,90457000000,190000,Jean-Laurent Bonnafe,France,https://en.wikipedia.org/wiki/BNP_Paribas,https://twitter.com/bnpparibas_sav,https://www.facebook.com/mabanque.bnpparibas/
U.S. BANCORP,22721000000,7605000000,90451000000,68796,Andrew Cecere,USA,https://en.wikipedia.org/wiki/U.S._Bancorp,,
GENERAL MOTORS COMPANY,127000000000,10019000000,90407000000,157000,Mary Barra,USA,https://en.wikipedia.org/wiki/General_Motors,https://twitter.com/generalmotorsmx,
CARGILL,114700000000,,,155000,,USA,https://en.wikipedia.org/wiki/Cargill,,
RECRUIT HOLDINGS,20955000000,2166000000,90237000000,49370,Hisayuki Idekoba,Japan,https://en.wikipedia.org/wiki/Recruit_(company),https://twitter.com/recruit_pr,https://www.facebook.com/recruit.jp/
BROOKFIELD ASSET MANAGEMENT,75731000000,3966000000,89968000000,152000,Bruce Flatt,Canada,https://en.wikipedia.org/wiki/Brookfield_Asset_Management,,
EQUINOR ASA,88744000000,8562000000,89918000000,21245,Anders Opedal,Norway,https://en.wikipedia.org/wiki/Equinor,,
BRITISH AMERICAN TOBACCO,33620000000,8903000000,89470000000,55000,Jack Bowles,UK,https://en.wikipedia.org/wiki/British_American_Tobacco,https://twitter.com/batpress,https://www.facebook.com/GE
MERCEDEC BENZ GROUP AG,203830000000,2773000000,89412000000,288481,Ola Kallenius,Germany,https://en.wikipedia.org/wiki/Daimler_AG,https://twitter.com/digitallife_dai,
GILEAD SCIENCES,27305000000,6225000000,89387000000,14400,Daniel O'Day,USA,https://en.wikipedia.org/wiki/Gilead_Sciences,https://twitter.com/gileadsciences,https://www.facebook.com/GileadSciences/
ESSILOR LUXOTTICA,21842000000,1612000000,89047000000,151017,Francesco Milleri,France,https://en.wikipedia.org/wiki/Luxottica,https://twitter.com/luxottica,https://www.facebook.com/Luxottica/
THE TJX COMPANIES,48549000000,3282000000,88726000000,320000,Ernie Herrman,USA,https://en.wikipedia.org/wiki/TJX_Companies,,
ANALOG DEVICES,7318000000,1390000000,88697000000,24700,Vincent Roche,USA,https://en.wikipedia.org/wiki/Analog_Devices,https://twitter.com/analogdevicesjp,https://www.facebook.com/AnalogDevicesInc/
BANK OF NOVA SCOTIA,23771000000,7221000000,87963000000,89488,Brian J. Porter,Canada,https://en.wikipedia.org/wiki/Scotiabank,,
TOKYO ELECTRON LIMITED,14622000000,3189000000,87398000000,14479,Toshiki Kawai,Japan,https://en.wikipedia.org/wiki/Tokyo_Electron,,
CANADIAN NATIONAL RAILWAY COMPANY,11564000000,3908000000,87195000000,22604,TRACY ROBINSON,Canada,https://en.wikipedia.org/wiki/Canadian_National_Railway,,
TRUIST FINANCIAL CORPORATION,22259000000,6033000000,86768000000,52641,William H. “Bill” Rogers Jr,USA,https://en.wikipedia.org/wiki/BB%26T,https://twitter.com/bbt,https://www.facebook.com/BBTBank
MODERNA,18471000000,12202000000,86710000000,1800,Stephane Bancel,USA,https://en.wikipedia.org/wiki/Moderna,,
CHUBB,40963000000,8539000000,86661000000,31000,Evan G. Greenberg,Switzerland,https://en.wikipedia.org/wiki/Chubb_Limited,,
SWATCH GROUP AG,7774000000,813000000,85629000000,32424,Nick Hayek Jr.,Switzerland,https://en.wikipedia.org/wiki/The_Swatch_Group,,
MIDEA GROUP,49966000000,4158000000,85137000000,149239,Paul Fang,China,https://en.wikipedia.org/wiki/Midea_Group,,
SHERWIN-WILLIAMS COMPANY,19944000000,1864000000,84747000000,61626,John G. Morikis,USA,https://en.wikipedia.org/wiki/Sherwin-Williams,,https://www.facebook.com/SherwinWilliamsforYourHome
PRICEWATERHOUSECOOPERS,43000000000,,,295371,,UK,https://en.wikipedia.org/wiki/PricewaterhouseCoopers,,
COMPAGNIE FINANCIERE RICHEMONT SA,19915000000,2153000000,84500000000,34760,Jerome Lambert,Switzerland,https://en.wikipedia.org/wiki/Richemont,,
AIR LIQUIDE,25714000000,2834000000,84264000000,67000,Francois Jackow,France,https://en.wikipedia.org/wiki/Air_Liquide,https://twitter.com/airliquidegroup,https://www.facebook.com/AirLiquide/
CROWN CASTLE INTERNATIONAL CORPORATION,6340000000,1096000000,84163000000,5000,Jay A. Brown,USA,https://en.wikipedia.org/wiki/Crown_Castle,,
SBERBANK OF RUSSIA,0,11256000000,83756000000,285555,Herman Gref,Russia,https://en.wikipedia.org/wiki/Sberbank_of_Russia,https://twitter.com/sberbank,https://www.facebook.com/sberbank/
CSX CORPORATION,12522000000,3781000000,83196000000,20919,James M. Foote,USA,https://en.wikipedia.org/wiki/CSX_Corporation,https://twitter.com/CSX,https://www.facebook.com/OfficialCSX
BLACKSTONE GROUP,22577000000,5857000000,82928000000,3795,Stephen A. Schwarzman,USA,https://en.wikipedia.org/wiki/The_Blackstone_Group,https://twitter.com/blackstone,https://www.facebook.com/blackstone/
ALLERGAN,16080000000,,,17400,Brenton L. Saunders,Ireland,https://en.wikipedia.org/wiki/Allergan,,
MARSH & MCLENNAN COMPANIES,19820000000,3143000000,82707000000,81000,Daniel S. Glaser,USA,https://en.wikipedia.org/wiki/Marsh_%26_McLennan_Companies,https://twitter.com/mmc_global,
PUBLIX,38100000000,,,232000,,USA,https://en.wikipedia.org/wiki/Publix,,
ENBRIDGE,37600000000,4944000000,82219000000,11200,Al Monaco,Canada,https://en.wikipedia.org/wiki/Enbridge,,
SOFTBANK GROUP,45399000000,-12463000000,81219000000,58786,Masayoshi Son,Japan,https://en.wikipedia.org/wiki/SoftBank_Group,https://twitter.com/softbankteamjpn,
SIEMENS HEALTHINEERS AG,19833000000,1904000000,81178000000,52000,Bernd Montag,Germany,https://en.wikipedia.org/wiki/Siemens_Healthineers,https://twitter.com/siemenshealth,https://www.facebook.com/SiemensHealthineers
CME GROUP,4689000000,2636000000,80879000000,4370,Terrence A. Duffy,USA,https://en.wikipedia.org/wiki/CME_Group,https://twitter.com/CMEGroup,https://www.facebook.com/CMEGroup
UBER TECHNOLOGIES,17455000000,-496000000,80534000000,29300,Dara Khosrowshahi,USA,https://en.wikipedia.org/wiki/Uber,https://twitter.com/uber,
DUKE ENERGY CORPORATION,25097000000,3908000000,80396000000,27605,Lynn Good,USA,https://en.wikipedia.org/wiki/Duke_Energy,https://twitter.com/DukeEnergyBr,
NATIONAL COMMERCIAL BANK,,3378000000,79842000000,13334,Faisal Omar al-Sakkaf,Saudi Arabia,https://en.wikipedia.org/wiki/National_Commercial_Bank,,
LIFE INSURANCE CORPORATION OF INDIA,85803000000,572000000,,114000,,India,https://en.wikipedia.org/wiki/Life_Insurance_Corporation,,
ENEL,94862000000,3117000000,79770000000,66438,Francesco Starace,Italy,https://en.wikipedia.org/wiki/Enel,https://twitter.com/enelgroup,https://www.facebook.com/EnelGroup/
PSBC (POSTAL SAVINGS BANK OF CHINA),31817000000,10855000000,79132000000,194527,Lv Jiajin,China,,,
CHINA YANGTZE POWER,8098000000,3823000000,78971000000,4077,Lei Mingshan,China,https://en.wikipedia.org/wiki/China_Yangtze_Power,,
MITSUBISHI UFJ FINANCIAL GROUP,38535000000,8470000000,78838000000,132700,Hironori Kamezawa,Japan,https://en.wikipedia.org/wiki/Mitsubishi_UFJ_Financial_Group,,
DEUTSCHE POST AG,90085000000,5568000000,78472000000,571974,Frank Appel,Germany,https://en.wikipedia.org/wiki/Deutsche_Post,https://twitter.com/deutschepostdhl,https://www.facebook.com/deutschepost/
RELIANCE JIO,12184000000,1691000000,,,,India,https://en.wikipedia.org/wiki/Jio,,
HCA HEALTHCARE,58752000000,6956000000,78443000000,235000,Samuel N. Hazen,USA,https://en.wikipedia.org/wiki/HCA_Healthcare,,https://www.facebook.com/HCACare
ATLAS COPCO AB,11646000000,1904000000,78380000000,40000,Mats Rahmstrom,Sweden,https://en.wikipedia.org/wiki/Atlas_Copco,,
CHINA PETROLEUM & CHEMICAL CORPORATION (SINOPEC),398860000000,10474000000,77722000000,384065,,China,https://en.wikipedia.org/wiki/Sinopec,https://twitter.com/sinopecnews?lang=en,
INVESTOR AB (PUBL),5459000000,23947000000,77328000000,20054,Johan Forssell,Sweden,https://en.wikipedia.org/wiki/Investor_AB,,
CIGNA CORPORATION,174270000000,5365000000,77282000000,73800,David Cordani,USA,https://en.wikipedia.org/wiki/Cigna,https://twitter.com/Cigna_Espanol,https://www.facebook.com/CignaIndonesia
ILLINOIS TOOL WORKS,14455000000,2694000000,77256000000,45000,Ernest Scott Santi,USA,https://en.wikipedia.org/wiki/Illinois_Tool_Works,https://twitter.com/itwcareers?lang=en,
ATLASSIAN CORPORATION,1940000000,-425000000,76763000000,6433,Mike Cannon-Brookes,Australia,https://en.wikipedia.org/wiki/Atlassian,https://twitter.com/atlassian,https://www.facebook.com/Atlassian/
EDWARDS LIFESCIENCES CORPORATION,5232000000,1503000000,76356000000,15700,Michael A Mussallem,USA,https://en.wikipedia.org/wiki/Edwards_Lifesciences,https://twitter.com/edwardslifesci,
HINDUSTAN UNILEVER,6528000000,1111000000,76085000000,21000,Sanjiv Mehta,India,https://en.wikipedia.org/wiki/Hindustan_Unilever,https://twitter.com/hul_news,https://www.facebook.com/HindustanUnileverLimited
RIVIAN AUTOMOTIVE INC,55000000,-4688000000,76220000000,7000,RJ Scaringe,USA,https://en.wikipedia.org/wiki/Rivian,,
ABB,28945000000,4546000000,76037000000,105000,Bjorn Rosengren,Switzerland,https://en.wikipedia.org/wiki/ABB_Group,https://twitter.com/abbgroupnews,
ROSNEFT OIL COMPANY,78849000000,7947000000,75445000000,315000,Igor Sechin,Russia,https://en.wikipedia.org/wiki/Rosneft,https://twitter.com/rosneften,https://www.facebook.com/RosneftRu/
ADYEN,6606000000,517000000,75414000000,1750,Pieter van der,Netherlands,https://en.wikipedia.org/wiki/Adyen,,
INTERCONTINENTAL EXCHANGE,9168000000,4058000000,75074000000,8858,Jeffrey C. Sprecher,USA,https://en.wikipedia.org/wiki/Intercontinental_Exchange,https://twitter.com/ice_markets,
AXA,111660000000,7098000000,74588000000,96595,Thomas Buberl,France,https://en.wikipedia.org/wiki/AXA,https://twitter.com/AXA,https://www.facebook.com/AXAitalia
BANK OF MONTREAL,20692000000,5775000000,73370000000,43863,Darryl White,Canada,https://en.wikipedia.org/wiki/Bank_of_Montreal,https://twitter.com/BM,
ICICI BANK,14545000000,3139000000,73325000000,130170,Sandeep Bakhshi,India,https://en.wikipedia.org/wiki/ICICI_Bank,https://twitter.com/ICICIBank,
HONG KONG EXCHANGES AND CLEARING (HKEX),2484000000,1599000000,73044000000,2372,Nicolas Aguzin,Hong Kong,https://en.wikipedia.org/wiki/Hong_Kong_Exchanges_and_Clearing,,
HANGZHOU HIKVISION DIGITAL TECHNOLOGY,11848000000,2445000000,72956000000,42685,Hongjia Gong,China,https://en.wikipedia.org/wiki/Hikvision,,
SK HYNIX,35258000000,7874000000,72832000000,29008,Lee Seok-Hee,South Korea,https://en.wikipedia.org/wiki/SK_Hynix,,
THE SOUTHERN COMPANY,23113000000,2408000000,72745000000,27300,Thomas A. Fanning,USA,https://en.wikipedia.org/wiki/Southern_Company,https://twitter.com/southerncompany,https://www.facebook.com/SOCompany/
BECTON DICKINSON AND COMPANY,20248000000,2092000000,72444000000,75000,Thomas Polen,USA,https://en.wikipedia.org/wiki/Becton_Dickinson,https://twitter.com/bdandco,
NORFOLK SOUTHERN CORPORATION,11142000000,3005000000,72227000000,18100,James A. Squires,USA,https://en.wikipedia.org/wiki/Norfolk_Southern_Railway,,
FOSHAN HAITIAN FLAVOURING AND FOOD COMPANY,3928000000,1048000000,72144000000,6058,Pang Kang,China,https://en.wikipedia.org/wiki/Foshan_Haitian_Flavouring_%26_Food_Co,,
IBERDROLA,43104000000,4281000000,72100000000,45000,Jose Ignacio Sanchez Galan,Spain,https://en.wikipedia.org/wiki/Iberdrola,,
FISERV,16226000000,1334000000,71853000000,44000,Frank Bisignano,USA,https://en.wikipedia.org/wiki/Fiserv,https://twitter.com/fiserv,https://www.facebook.com/Fiserv/
VALE SA,62990000000,26016000000,71751000000,74316,Eduardo Bartolomeo,Brazil,https://en.wikipedia.org/wiki/Vale_(company),,
FIDELITY NATIONAL INFORMATION SERVICES,13877000000,417000000,71635000000,65000,Gary A. Norcross,USA,https://en.wikipedia.org/wiki/FIS_(company),https://twitter.com/fisglobal,
SHIN-ETSU CHEMICAL,15137000000,3649000000,71309000000,24069,Yasuhiko Saito,Japan,https://en.wikipedia.org/wiki/Shin-Etsu_Chemical,,
DASSAULT SYSTEMES,5356000000,852000000,71224000000,19789,Bernard Charles,France,https://en.wikipedia.org/wiki/Dassault_Syst%C3%A8mes,https://twitter.com/dassault3ds,
COLGATE-PALMOLIVE COMPANY,17421000000,2166000000,71170000000,33800,Noel R. Wallace,USA,https://en.wikipedia.org/wiki/Colgate-Palmolive,,https://www.facebook.com/Colgate
GLENCORE,203750000000,4974000000,70870000000,134878,Gary Nagle,Switzerland,https://en.wikipedia.org/wiki/Glencore,,https://www.facebook.com/IQVIA/
BAYERISCHE MOTOREN WERKE (BMW),111210000000,12378000000,70505000000,120726,,Germany,https://en.wikipedia.org/wiki/BMW,,
CANADIAN PACIFIC RAILWAY,6386000000,2278000000,70397000000,11834,Keith Creel,Canada,https://en.wikipedia.org/wiki/Canadian_Pacific_Railway,https://twitter.com/canadianpacific,https://www.facebook.com/canadian.pacific/
ERNST & YOUNG,36400000000,,,312250,,UK,https://en.wikipedia.org/wiki/Ernst_%26_Young,,
MARVELL TECHNOLOGY GROUP,4462000000,-421000000,70128000000,5633,Matthew Murphy,Bermuda,https://en.wikipedia.org/wiki/Marvell_Technology_Group,https://twitter.com/marvellsemi,
PINDUODUO,14759000000,1220000000,70059000000,7986,Colin Huang Zheng,China,https://en.wikipedia.org/wiki/Pinduoduo,,
FEDEX CORPORATION,93512000000,3819000000,69949000000,289000,Raj Subramaniam,USA,https://en.wikipedia.org/wiki/FedEx,https://twitter.com/fedexeurope,
EQUINIX,6635000000,500000000,69777000000,10944,Charles J. Meyers,USA,https://en.wikipedia.org/wiki/Equinix,https://twitter.com/equinix,https://www.facebook.com/Equinix/
NOVATEK,10411000000,3896000000,69387000000,16821,Leonid Viktorovich Mikhelson,Russia,https://en.wikipedia.org/wiki/Novatek,https://twitter.com/novatek_,https://www.facebook.com/NOVATEK.eng/
MOODY'S CORPORATION,6218000000,2214000000,69229000000,13023,Rob Fauber,USA,https://en.wikipedia.org/wiki/Moody's_Corporation,https://twitter.com/moodysinvsvc,
"LUCID GROUP, INC.",27000000,-4747000000,69115000000,2000,,USA,https://en.wikipedia.org/wiki/Lucid_Motors,,
NATIONAL AUSTRALIA BANK,11549000000,4397000000,69038000000,34944,Ross McEwan,Australia,https://en.wikipedia.org/wiki/National_Australia_Bank,https://twitter.com/NAB,
BASF SE,86615000000,6086000000,68991000000,110302,,Germany,https://en.wikipedia.org/wiki/BASF,https://twitter.com/basf,https://www.facebook.com/basf.korea/
A.P. MOLLER - MAERSK A/S,61787000000,17942000000,68834000000,80000,Soren Skou,Denmark,https://en.wikipedia.org/wiki/Maersk,,
PETROLEO BRASILEIRO - PETROBRAS,97143000000,22891000000,68812000000,49050,Roberto Castello Branco,Brazil,https://en.wikipedia.org/wiki/Petrobras,https://twitter.com/petrobrasglobal,https://www.facebook.com/petrobras/
ALDI,62540000000,,,25000,,Germany,https://en.wikipedia.org/wiki/Aldi,,
KDDI CORPORATION,39745000000,4907000000,68132000000,47320,Takashi Tanaka,Japan,https://en.wikipedia.org/wiki/KDDI,https://twitter.com/kddipr,
LONGI GREEN ENERGY TECHNOLOGY,11777000000,1322000000,68086000000,32873,,China,https://en.wikipedia.org/wiki/LONGi_Green_Energy_Technology,,
ZURICH INSURANCE GROUP AG,65801000000,5203000000,67906000000,52930,Mario Greco,Switzerland,https://en.wikipedia.org/wiki/Zurich_Insurance_Group,,
WASTE MANAGEMENT,17931000000,1816000000,67667000000,48500,James C. Fish Jr,USA,https://en.wikipedia.org/wiki/Waste_Management_(corporation),,
NONGFU SPRING,4321000000,1042000000,66972000000,,,China,,,
EATON CORPORATION,19628000000,2144000000,66905000000,85947,Craig Arnold,Ireland,https://en.wikipedia.org/wiki/Eaton_Corporation,https://twitter.com/eatoncorp/,https://www.facebook.com/eatoncorporation/
NETEASE,13763000000,2648000000,66904000000,28239,Ding Lei,China,https://en.wikipedia.org/wiki/NetEase,https://twitter.com/neteaseofficial,https://www.facebook.com/NetEaseOfficial/
DENSO CORPORATION,40247000000,1926000000,66747000000,168391,Koji Arima,Japan,https://en.wikipedia.org/wiki/Denso,,
